" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"610443","610443 --  -- Of synthetic fibres","610443","Dresses of synthetic fibres, knitted or crochet"
"610444","610444 --  -- Of artificial fibres","610444","Dresses of artificial fibres, knitted or croche"
"610449","610449 --  -- Of other textile materials","610449","Dresses of other textile material, nes, knitted"
"610451","610451 --  -- Of wool or fine animal hair","610451","Skirts and divided skirts of wool or fine hair,"
"610452","610452 --  -- Of cotton","610452","Skirts and divided skirts of cotton, knitted or"
"610453","610453 --  -- Of synthetic fibres","610453","Skirts and divided skirts of synthetic fibres,"
"610459","610459 --  -- Of other textile materials","610459","Skirts and divided skirts of other textiles, ne"
"610461","610461 --  -- Of wool or fine animal hair","610461","Women's or girls' trousers, etc, of wool..., kn"
"610462","610462 --  -- Of cotton","610462","Women's or girls' trousers, etc, of cotton, kni"
"610463","610463 --  -- Of synthetic fibres","610463","Women's or girls' trousers, etc, of synthetic,"
"610469","610469 --  -- Of other textile materials","610469","Women's or girls' trousers, etc, of other texti"
"610510","610510 --  - Of cotton","610510","Men's or boys' shirts of cotton, knitted or cro"
"610520","610520 --  - Of man-made fibres","610520","Men's or boys' shirts of man-made fibres, knitt"
"610590","610590 --  - Of other textile materials","610590","Men's or boys' shirts of other textiles, nes, k"
"610610","610610 --  - Of cotton","610610","Women's or girls' blouses, etc, of cotton, knit"
"610620","610620 --  - Of man-made fibres","610620","Women's or girls' blouses, etc, of man-made fib"
"610690","610690 --  - Of other textile materials","610690","Women's or girls' blouses, etc, of other textil"
"610711","610711 --  -- Of cotton","610711","Men's or boys' underpants and briefs of cotton,"
"610712","610712 --  -- Of man-made fibres","610712","Men's or boys' underpants, etc, of man-made fib"
"610719","610719 --  -- Of other textile materials","610719","Men's or boys' underpants, etc, of other textil"
"610721","610721 --  -- Of cotton","610721","Men's or boys' pyjamas of cotton, knitted or cr"
"610722","610722 --  -- Of man-made fibres","610722","Men's or boys' pyjamas of man-made fibres, knit"
"610729","610729 --  -- Of other textile materials","610729","Men's or boys' pyjamas of other textiles, nes,"
"610791","610791 --  -- Of cotton","610791","Men's or boys' dressing gowns, etc, of cotton,"
"610792","610792 -- (-2006) -- Of man-made fibres","610792","Men's or boys' dressing gowns, of man-made fibr"
"610799","610799 --  -- Of other textile materials","610799","Men's or boys' dressing gowns, of other textile"
"610811","610811 --  -- Of man-made fibres","610811","Women's or girls' slips, etc, of man-made fibre"
"610819","610819 --  -- Of other textile materials","610819","Women's or girls' slips, etc, of other textiles"
"610821","610821 --  -- Of cotton","610821","Women's or girls' briefs and panties of cotton,"
"610822","610822 --  -- Of man-made fibres","610822","Women's or girls' briefs, etc, of man-made fibr"
"610829","610829 --  -- Of other textile materials","610829","Women's or girls' briefs, etc, of other textile"
"610831","610831 --  -- Of cotton","610831","Women's or girls' nighties..., etc, of cotton,"
"610832","610832 --  -- Of man-made fibres","610832","Women's or girls' pyjamas, etc, of man-made fib"
"610839","610839 --  -- Of other textile materials","610839","Women's or girls' nighties, etc, of other texti"
"610891","610891 --  -- Of cotton","610891","Women's or girls' dressing gowns..., of cotton,"
"610892","610892 --  -- Of man-made fibres","610892","Women's or girls' dressing gowns of man-made fi"
"610899","610899 --  -- Of other textile materials","610899","Women's or girls' dressing gowns of other texti"
"610910","610910 --  - Of cotton","610910","T-shirts, singlets and other vests, of cotton,"
"610990","610990 --  - Of other textile materials","610990","T-shirts, singlets, etc, of other textiles, nes"
"611010","611010 -- (-2001) - Of wool or fine animal hair","611010","Jerseys, pullovers, etc, of wool..., knitted or"
"611011","611011 -- (2002-) -- Of wool","611010","Jerseys, pullovers, etc, of wool..., knitted or"
"611012","611012 -- (2002-) -- Of Kashmir (cashmere) goats","611010","Jerseys, pullovers, etc, of wool..., knitted or"
"611019","611019 -- (2002-) -- Other","611010","Jerseys, pullovers, etc, of wool..., knitted or"
"611020","611020 --  - Of cotton","611020","Jerseys, pullovers, etc, of cotton, knitted or"
"611030","611030 --  - Of man-made fibres","611030","Jerseys, pullovers, etc, of man-made fibres, kn"
"611090","611090 --  - Of other textile materials","611090","Jerseys, pullovers, etc, of other textiles, kni"
"611110","611110 -- (-2006) - Of wool or fine animal hair","611110","Babies' garments, etc, of wool or fine animal h"
"611120","611120 --  - Of cotton","611120","Babies' garments, etc, of cotton, knitted or cr"
"611130","611130 --  - Of synthetic fibres","611130","Babies' garments, etc, of synthetic fibres, kni"
"611190","611190 --  - Of other textile materials","611190","Babies' garments, etc, of other textiles, knitt"
"611211","611211 --  -- Of cotton","611211","Track-suits of cotton, knitted or crocheted"
"611212","611212 --  -- Of synthetic fibres","611212","Track-suits of synthetic fibres, knitted or cro"
"611219","611219 --  -- Of other textile materials","611219","Track-suits of other textiles, knitted or croch"
"611220","611220 --  - Ski suits","611220","Ski-suits, knitted or crocheted"
"611231","611231 --  -- Of synthetic fibres","611231","Men's or boys' swimwear of synthetic fibres, kn"
"611239","611239 --  -- Of other textile materials","611239","Men's or boys' swimwear of other textiles, knit"
"611241","611241 --  -- Of synthetic fibres","611241","Women's or girls' swimwear of synthetic fibres,"
"611249","611249 --  -- Of other textile materials","611249","Women's or girls' swimwear of other textiles, k"
"611300","611300 --  Garments, made up of knitted or crocheted fabrics of heading 5903, 5906 or 5907","611300","Garments made up of knitted or crocheted fabric"
"611410","611410 -- (-2006) - Of wool or fine animal hair","611410","Garments of wool or fine animal hair, knitted o"
"611420","611420 --  - Of cotton","611420","Garments of cotton, knitted or crocheted, nes"
"611430","611430 --  - Of man-made fibres","611430","Garments of man-made fibres, knitted or crochet"
"611490","611490 --  - Of other textile materials","611490","Garments of other textiles, knitted or crochete"
"611510","611510 -- (2007-) - Graduated compression hosiery (for example, stockings for varicose veins)","611592","Hosiery and footwear, of cotton, knitted or cro"
"611511","611511 -- (-2006) -- Of synthetic fibres, measuring per single yarn less than 67 decitex","611511","Panty hose, etc, of synthetic fibres, <67decite"
"611512","611512 -- (-2006) -- Of synthetic fibres, measuring per single yarn 67 decitex or more","611512","Panty hose, etc, of synthetic fibres, >=67decit"
"611519","611519 -- (-2006) -- Of other textile materials","611519","Panty hose and tights of other textiles, nes, k"
"611520","611520 -- (-2006) - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","611520","Women's hosiery of synthetic fibres, <67decitex"
"611521","611521 -- (2007-) -- Of synthetic fibres, measuring per single yarn less than 67 decitex","611511","Panty hose, etc, of synthetic fibres, <67decite"
"611522","611522 -- (2007-) -- Of synthetic fibres, measuring per single yarn 67 decitex or more","611512","Panty hose, etc, of synthetic fibres, >=67decit"
"611529","611529 -- (2007-) -- Of other textile materials","611519","Panty hose and tights of other textiles, nes, k"
"611530","611530 -- (2007-) - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","611520","Women's hosiery of synthetic fibres, <67decitex"
"611591","611591 -- (-2006) -- Of wool or fine animal hair","611591","Hosiery and footwear, of wool..., knitted or cr"
"611592","611592 -- (-2006) -- Of cotton","611592","Hosiery and footwear, of cotton, knitted or cro"
"611593","611593 -- (-2006) -- Of synthetic fibres","611593","Hosiery and footwear, of synthetic fibres, knit"
"611594","611594 -- (2007-) -- Of wool or fine animal hair","611591","Hosiery and footwear, of wool..., knitted or cr"
"611595","611595 -- (2007-) -- Of cotton","611592","Hosiery and footwear, of cotton, knitted or cro"
"611596","611596 -- (2007-) -- Of synthetic fibres","611593","Hosiery and footwear, of synthetic fibres, knit"
"611599","611599 --  -- Of other textile materials","611599","Hosiery and footwear, of other textiles, knitte"
"611610","611610 --  - Impregnated, coated or covered with plastics or rubber","611610","Gloves, impregnated... with plastics or rubber,"
"611691","611691 --  -- Of wool or fine animal hair","611691","Gloves, mittens and mitts, of wool..., knitted"
"611692","611692 --  -- Of cotton","611692","Gloves, mittens and mitts, of cotton, knitted o"
"611693","611693 --  -- Of synthetic fibres","611693","Gloves, mittens and mitts, of synthetic fibres,"
"611699","611699 --  -- Of other textile materials","611699","Gloves, mittens and mitts, of other textiles, k"
"611710","611710 --  - Shawls, scarves, mufflers, mantillas, veils and the like","611710","Shawls, scarves, mufflers, mantillas, veils, et"
"611720","611720 -- (-2006) - Ties, bow ties and cravats","611720","Ties, bow ties and cravats, knitted or crochete"
"611780","611780 --  - Other accessories","611780","Other clothing accessories, knitted or crochete"
"611790","611790 --  - Parts","611790","Parts of garments or clothing accessories, knit"
"620111","620111 --  -- Of wool or fine animal hair","620111","Men's or boys' overcoats, etc, of wool or fine"
"620112","620112 --  -- Of cotton","620112","Men's or boys' overcoats, etc, of cotton"
"620113","620113 --  -- Of man-made fibres","620113","Men's or boys' overcoats, etc, of man-made fibr"
"620119","620119 --  -- Of other textile materials","620119","Men's or boys' overcoats, etc, of other textile"
"620120","620120 -- (2022) -- Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)","620111","Men's or boys' overcoats, etc, of wool or fine"
"620130","620130 -- (2022) -- Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)","620192","Men's or boys' anoraks, wind-cheaters, etc, of"
"620140","620140 -- (2022) -- Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks, anoraks (including ski-jackets) and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)","620193","Men's or boys' anoraks, wind-cheaters, etc, of"
"620190","620190 -- (2022) -- Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)","620199","Men's or boys' anoraks, wind-cheaters, etc, of"
"620191","620191 --  -- Of wool or fine animal hair","620191","Men's or boys' anoraks, wind-cheaters, etc, of"
"620192","620192 --  -- Of cotton","620192","Men's or boys' anoraks, wind-cheaters, etc, of"
"620193","620193 --  -- Of man-made fibres","620193","Men's or boys' anoraks, wind-cheaters, etc, of"
"620199","620199 --  -- Of other textile materials","620199","Men's or boys' anoraks, wind-cheaters, etc, of"
"620211","620211 --  -- Of wool or fine animal hair","620211","Woman's or girls' overcoats, etc, of wool or fi"
"620212","620212 --  -- Of cotton","620212","Woman's or girls' overcoats, etc, of cotton"
"620213","620213 --  -- Of man-made fibres","620213","Woman's or girls' overcoats, etc, of man-made f"
